Incident ID,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location
201259303,2304,190047461,10/03/2019 03:02:52 PM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,WHEATON,400 BLK  EISNER ST,SILVER SPRING,MD,20901,MCPD,Street - Residential,L,4L2,158,400,,EISNER,,ST,10/02/2019 08:00:00 AM,10/03/2019 02:30:00 PM,39.03158536,-77.017762442,4D,"(39.0316, -77.0178)"
201259305,2308,190047464,10/03/2019 03:30:38 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,ROCKVILLE,12200 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,MCPD,Grocery/Supermarket,A,1A1,270,12200,,ROCKVILLE,,PIK,10/03/2019 01:00:00 PM,10/03/2019 02:00:00 PM,39.055076102,-77.118264769,1D,"(39.0551, -77.1183)"
201087309,2303,16033537,,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,ROCKVILLE,12100 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,MCPD,Retail - Other,A,1A2,271,12100,,ROCKVILLE,,PIK,07/01/2016 05:30:00 PM,07/01/2016 05:35:00 PM,39.054853726,-77.118103539,1D,"(39.0549, -77.1181)"
201087310,2902,16033533,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,SILVER SPRING,13800 BLK  OUTLET DR,SILVER SPRING,MD,20904,MCPD,Parking Lot - Commercial,I,3I2,380,13800,,OUTLET,,DR,07/02/2016 02:46:00 PM,,39.082138384,-76.947283784,3D,"(39.0821, -76.9473)"
201087311,2902,16033423,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,MONTGOMERY VILLAGE,400 BLK  MUDDY BRANCH RD,GAITHERSBURG,MD,20878,GPD,Street - In vehicle,P,6P1,550,400,,MUDDY BRANCH,,RD,07/01/2016 10:22:00 PM,07/01/2016 10:22:00 PM,39.127284277,-77.20977563,6D,"(39.1273, -77.2098)"
201269877,2305,190060681,12/17/2019 01:55:24 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,13500 BLK  VANDALIA DR,ROCKVILLE,MD,20853,MCPD,Residence - Driveway,K,4K2,338,13500,,VANDALIA,,DR,12/17/2019 12:19:00 PM,12/17/2019 01:55:00 AM,39.075495394,-77.084089617,4D,"(39.0755, -77.0841)"
201223104,2589,190002298,01/15/2019 02:07:43 PM,250,1,Crime Against Property,Counterfeiting/Forgery,FORGERY (DESCRIBE OFFENSE),WHEATON,11300 BLK  CLOVERHILL DR,SILVER SPRING,MD,20902,MCPD,Retail - Other,L,4L1,361,11300,,CLOVERHILL,,DR,11/20/2018 01:00:00 AM,,39.040993773,-77.015644002,4D,"(39.041, -77.0156)"
201264698,2399,190054406,11/11/2019 06:27:50 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),SILVER SPRING,8700 BLK  ARLISS ST,SILVER SPRING,MD,20901,MCPD,Retail - Department/Discount Store,H,3H1,127,8700,,ARLISS,,ST,11/11/2019 06:27:00 PM,11/11/2019 07:00:00 PM,38.998495691,-77.00107423,3D,"(38.9985, -77.0011)"
201259317,2605,190047477,10/03/2019 04:55:30 PM,26B,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,WHEATON,12300 BLK  CENTERHILL ST,SILVER SPRING,MD,20902,MCPD,Other/Unknown,L,4L1,331,12300,,CENTERHILL,,ST,09/19/2019 03:00:00 PM,,39.056339095,-77.068879879,4D,"(39.0563, -77.0689)"
201259320,2305,190047483,10/03/2019 05:38:47 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,8000 BLK  KENNETT ST,SILVER SPRING,MD,20910,MCPD,Parking Garage - County,G,3G1,090,8000,,KENNETT,,ST,10/02/2019 05:00:00 PM,10/03/2019 07:30:00 AM,38.987294724,-77.027755965,3D,"(38.9873, -77.0278)"
201259322,2902,190047490,10/03/2019 05:51:19 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,SILVER SPRING,3400 BLK  CASTLE WAY,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,I,3I2,380,3400,,CASTLE,,WAY,10/02/2019 05:30:00 PM,10/03/2019 08:00:00 AM,39.089464058,-76.940112266,3D,"(39.0895, -76.9401)"
201170125,2999,180001592,01/10/2018 11:45:02 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),WHEATON,11700 BLK  HIGHVIEW AVE,SILVER SPRING,MD,20902,MCPD,Residence - Driveway,L,4L1,313,11700,,HIGHVIEW,,AVE,01/10/2018 10:00:00 PM,01/10/2018 11:00:00 PM,39.046648761,-77.072171415,4D,"(39.0466, -77.0722)"
201171989,1399,180003897,01/23/2018 05:49:51 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,4200 BLK  SOUTHEND RD,ROCKVILLE,MD,20853,MCPD,Residence - Single Family,K,4K2,342,4200,,SOUTHEND,,RD,01/23/2018 05:49:00 PM,,39.084731486,-77.083556796,4D,"(39.0847, -77.0836)"
201137347,5707,170511613,06/03/2017 07:06:24 PM,90J,1,Crime Against Society,Trespass of Real Property,TRESPASSING,GERMANTOWN,13200 BLK  DAIRYMAID DR,GERMANTOWN,MD,20874,MCPD,Residence - Apartment/Condo,N,5N2,448,13200,,DAIRYMAID,,DR,05/15/2017 07:06:00 PM,06/03/2017 05:00:00 PM,39.156367002,-77.273598428,5D,"(39.1564, -77.2736)"
201158684,9113,170538432,10/23/2017 10:30:52 PM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,BETHESDA,1  BLK  DERBYSHIRE CT,BETHESDA,MD,20817,MCPD,Residence - Single Family,E,2E3,195,1,,DERBYSHIRE,,CT,10/23/2017 10:30:00 PM,10/23/2017 10:30:00 PM,39.017044006,-77.139539187,2D,"(39.017, -77.1395)"
201161732,5404,170542415,11/12/2017 06:24:55 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,18600 BLK  BROOKE RD,SANDY SPRING,MD,20860,MCPD,Street - In vehicle,J,4J2,641,18600,,BROOKE,,RD,11/12/2017 06:24:00 PM,,39.162048348,-77.026304732,4D,"(39.162, -77.0263)"
201142579,2399,170518133,07/09/2017 12:36:19 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),WHEATON,1900 BLK  FRANWALL AVE,SILVER SPRING,MD,20902,MCPD,Residence - Driveway,L,4L1,359,1900,,FRANWALL,,AVE,07/08/2017 02:00:00 PM,07/09/2017 11:30:00 AM,39.046042797,-77.040734605,4D,"(39.046, -77.0407)"
201087316,2902,16033539,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,MONTGOMERY VILLAGE,200 BLK  BROOKES AVE,GAITHERSBURG,MD,20877,MCPD,Parking Lot - Residential,P,6P3,427,200,,BROOKES,,AVE,07/01/2016 09:00:00 PM,07/02/2016 11:50:00 AM,39.144101159,-77.195030075,6D,"(39.1441, -77.195)"
201224435,1399,190004127,01/26/2019 12:37:13 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,19600 BLK  ENTERPRISE WAY,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence -Townhouse/Duplex,R,6R2,424,19600,,ENTERPRISE,,WAY,01/26/2019 12:37:00 PM,,39.176208784,-77.213088373,6D,"(39.1762, -77.2131)"
201256542,5309,190043958,09/13/2019 09:51:46 PM,90Z,1,Crime Against Society,All Other Offenses,PUBLIC PEACE - HARASSING COMMUNICATION,SILVER SPRING,7900 BLK  CHICAGO AVE,SILVER SPRING,MD,20910,MCPD,Residence -Townhouse/Duplex,G,3G1,112,7900,,CHICAGO,,AVE,09/13/2019 08:01:00 PM,09/13/2019 08:01:00 PM,38.988672828,-77.020022852,3D,"(38.9887, -77.02)"
201224818,1399,190004605,01/29/2019 04:11:07 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,12400 BLK  WALNUT COVE CIR,GERMANTOWN,MD,20874,MCPD,Residence -Townhouse/Duplex,N,5N1,447,12400,,WALNUT COVE,,CIR,01/29/2019 04:11:00 PM,,39.168885581,-77.2553417,5D,"(39.1689, -77.2553)"
201266602,1399,190056680,11/23/2019 07:15:11 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,1  BLK  MC DONALD CHAPEL CT,GAITHERSBURG,MD,20878,MCPD,Residence -Townhouse/Duplex,P,6P2,591,1,,MC DONALD CHAPEL,,CT,11/23/2019 08:45:00 AM,11/23/2019 07:07:00 PM,39.118965048,-77.252782798,6D,"(39.119, -77.2528)"
201225257,2399,190005081,02/01/2019 11:30:04 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,,ROCKVILLE,MD,20852,RCPD,Street - Residential,A,1A1,263,,,RITCHIE,,PKW,02/01/2019 11:20:00 AM,02/01/2019 12:00:00 PM,39.073919025,-77.144437765,1D,"(39.0739, -77.1444)"
201270020,9021,190060864,12/17/2019 11:07:37 PM,90I,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,WHEATON,4700 BLK  ADRIAN ST,ROCKVILLE,MD,20853,MCPD,Residence - Yard,K,4K2,339,4700,,ADRIAN,,ST,12/17/2019 11:06:00 PM,,39.063149648,-77.093342792,4D,"(39.0631, -77.0933)"
201276154,3562,200005410,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20910,MCPD,Street - In vehicle,G,3G1,108,,,FENTON,,ST,02/01/2020 11:47:00 PM,,38.998399803,-77.028773749,3D,"(38.9984, -77.0288)"
201273276,5404,200000141,01/01/2020 08:47:11 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,,SILVER SPRING,MD,20902,MCPD,Street - Residential,L,4L1,332,,,BRIGHTVIEW,,ST,01/01/2020 08:47:00 PM,,39.053635989,-77.074571451,4D,"(39.0536, -77.0746)"
201087320,9108,16033554,,90Z,1,Other,All Other Offenses,RECOVERED PROPERTY - MONT CO.,MONTGOMERY VILLAGE,200 BLK  BOOTH ST,GAITHERSBURG,MD,20878,MCPD,Residence - Apartment/Condo,P,6P2,450,200,,BOOTH,,ST,07/02/2016 05:12:00 PM,07/02/2016 05:12:00 PM,39.123966391,-77.240196522,6D,"(39.124, -77.2402)"
201272729,2305,200001011,01/07/2020 07:59:09 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,8400 BLK  JEB STUART RD,POTOMAC,MD,20854,MCPD,Residence - Driveway,B,1B1,726,8400,,JEB STUART,,RD,01/06/2020 08:15:00 AM,01/07/2020 04:30:00 AM,39.056982251,-77.170921597,1D,"(39.057, -77.1709)"
201087321,1399,16033542,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,400 BLK  QUINCE ORCHARD RD,GAITHERSBURG,MD,20878,GPD,Hotel/Motel/Etc.,P,6P2,445,400,,QUINCE ORCHARD,,RD,07/01/2016 10:00:00 PM,07/02/2016 06:00:00 AM,39.147953739,-77.218189398,6D,"(39.148, -77.2182)"
201191411,2202,180027964,06/06/2018 08:39:27 PM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,WHEATON,4900 BLK  SWEETBIRCH DR,ROCKVILLE,MD,20853,MCPD,Residence - Single Family,K,4K2,394,4900,,SWEETBIRCH,,DR,06/06/2018 08:39:00 PM,,39.112733023,-77.100361541,4D,"(39.1127, -77.1004)"
201266625,2308,190056681,11/23/2019 07:58:18 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,SILVER SPRING,800 BLK  ELLSWORTH DR,SILVER SPRING,MD,20910,MCPD,Restaurant,G,3G1,671,800,,ELLSWORTH,,DR,11/23/2019 07:58:00 PM,,38.997884603,-77.024698025,3D,"(38.9979, -77.0247)"
201270004,9021,190060847,12/17/2019 09:55:03 PM,90I,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,WHEATON,4100 BLK  POSTGATE TER,SILVER SPRING,MD,20906,MCPD,Residence - Apartment/Condo,K,4K1,534,4100,,POSTGATE,,TER,12/17/2019 07:07:00 AM,,39.088109885,-77.079258952,4D,"(39.0881, -77.0793)"
201254184,2404,190040958,08/27/2019 06:54:06 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,BETHESDA,6000 BLK  WALTON RD,BETHESDA,MD,20817,MCPD,Residence - Driveway,E,2E2,070,6000,,WALTON,,RD,08/26/2019 10:15:00 PM,08/27/2019 06:00:00 AM,39.009194333,-77.121510068,2D,"(39.0092, -77.1215)"
201268247,2303,190058720,12/05/2019 08:03:39 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,12000 BLK  CHERRY HILL RD,SILVER SPRING,MD,20904,MCPD,Retail - Department/Discount Store,I,3I1,146,12000,,CHERRY HILL,,RD,09/01/2019 10:00:00 AM,12/05/2019 11:00:00 PM,39.052590622,-76.953151686,3D,"(39.0526, -76.9532)"
201266631,5016,190055544,11/18/2019 01:08:59 AM,90Z,1,Crime Against Society,All Other Offenses,OBSTRUCT GOVT - VIOLATION OF A COURT ORDER,GERMANTOWN,20000 BLK  APPLEDOWRE CIR,GERMANTOWN,MD,20876,MCPD,Residence -Townhouse/Duplex,M,5M1,471,20000,,APPLEDOWRE,,CIR,11/18/2019 01:08:00 AM,,39.183280972,-77.234229718,5D,"(39.1833, -77.2342)"
201266632,1399,190056687,11/23/2019 09:34:54 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,18600 BLK  PIER POINT PL,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence -Townhouse/Duplex,R,6R1,505,18600,,PIER POINT,,PL,11/23/2019 09:34:00 PM,,39.159648395,-77.198437731,6D,"(39.1596, -77.1984)"
201264829,9105,190054553,11/12/2019 03:52:27 PM,90Z,1,Other,All Other Offenses,LOST PROPERTY,WHEATON,15300 BLK  MANOR VILLAGE LA,ROCKVILLE,MD,20853,MCPD,Other/Unknown,K,4K2,345,15300,,MANOR VILLAGE,,LA,11/08/2019 01:00:00 PM,,39.106872099,-77.076747092,4D,"(39.1069, -77.0767)"
201195042,1399,180032357,06/30/2018 10:07:21 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,BETHESDA,10600 BLK  WEYMOUTH ST,BETHESDA,MD,20814,MCPD,Parking Lot - Other,D,2D4,185,10600,,WEYMOUTH,,ST,06/30/2018 10:07:00 PM,,39.028530235,-77.096333942,2D,"(39.0285, -77.0963)"
201264831,2303,190054371,11/11/2019 03:47:34 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,3900 BLK  ASPEN HILL RD,SILVER SPRING,MD,20906,MCPD,Retail - Department/Discount Store,K,4K2,526,3900,,ASPEN HILL,,RD,11/11/2019 01:45:00 PM,,39.080384176,-77.077177594,4D,"(39.0804, -77.0772)"
201266632,9113,190056687,11/23/2019 09:34:54 PM,90Z,2,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,MONTGOMERY VILLAGE,18600 BLK  PIER POINT PL,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence -Townhouse/Duplex,R,6R1,505,18600,,PIER POINT,,PL,11/23/2019 09:34:00 PM,,39.159648395,-77.198437731,6D,"(39.1596, -77.1984)"
201264843,2610,190054564,11/12/2019 04:28:44 PM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,SILVER SPRING,13800 BLK  OUTLET DR,SILVER SPRING,MD,20904,MCPD,Bank/S&L/Credit Union,I,3I2,380,13800,,OUTLET,,DR,11/12/2019 04:28:00 PM,11/12/2019 05:30:00 PM,39.082138384,-76.947283784,3D,"(39.0821, -76.9473)"
201266633,1302,190056689,11/23/2019 09:38:32 PM,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - FAMILY-OTHER WEAPON,SILVER SPRING,14100 BLK  CASTLE BLV,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I2,380,14100,,CASTLE,,BLV,11/23/2019 09:38:00 PM,,39.086347541,-76.940067432,3D,"(39.0863, -76.9401)"
201266648,9107,190056697,11/23/2019 10:17:59 PM,90Z,1,Other,All Other Offenses,MISSING PERSON,WHEATON,10800 BLK  CAVALIER DR,SILVER SPRING,MD,20901,MCPD,Residence - Single Family,L,4L2,158,10800,,CAVALIER,,DR,11/23/2019 10:17:00 PM,11/23/2019 11:00:00 PM,39.032827348,-77.016752329,4D,"(39.0328, -77.0168)"
201261072,5403,190049117,10/12/2019 11:57:23 PM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE DRUGS,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877,MCPD,Street - In vehicle,P,6P3,437,,,SHADY GROVE,,RD,10/12/2019 11:57:00 PM,,39.12677385,-77.173515894,6D,"(39.1268, -77.1735)"
201261083,5404,190049132,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,9800 BLK  WASHINGTONIAN BLV,GAITHERSBURG,MD,20878,MCPD,Parking Garage - Commercial,P,6P1,549,9800,,WASHINGTONIAN,,BLV,10/13/2019 02:42:00 AM,,39.114193822,-77.197117213,6D,"(39.1142, -77.1971)"
201261088,4199,190049134,,90G,1,Crime Against Society,Liquor Law Violations,LIQUOR (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,9800B00 BLK  WASHINGTONIAN BLV,GAITHERSBURG,MD,20878,MCPD,Street - In vehicle,P,6P1,752,980000,,WASHINGTONIAN,,BLV,10/13/2019 03:16:00 AM,,39.114193822,-77.197117213,6D,"(39.1142, -77.1971)"
201261088,5404,190049134,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,9800B00 BLK  WASHINGTONIAN BLV,GAITHERSBURG,MD,20878,MCPD,Street - In vehicle,P,6P1,752,980000,,WASHINGTONIAN,,BLV,10/13/2019 03:16:00 AM,,39.114193822,-77.197117213,6D,"(39.1142, -77.1971)"
201261281,5404,190049733,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877,MCPD,Street - In vehicle,P,6P2,660,,,I 370,,HWY,10/17/2019 12:50:00 AM,,0.0,0.0,6D,"(0.0, 0.0)"
201261284,5404,190049927,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,,SILVER SPRING,MD,20904,MCPD,Street - In vehicle,I,3I1,147,,,COLUMBIA,,PIK,10/18/2019 01:05:00 AM,,39.056129291,-76.971282927,3D,"(39.0561, -76.9713)"
201266652,5404,190056725,11/24/2019 02:57:48 AM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,,BURTONSVILLE,MD,20866,MCPD,Street - In vehicle,I,3I2,383,,,SPENCERVILLE,,RD,11/24/2019 02:57:00 AM,,39.111914102,-76.953841694,3D,"(39.1119, -76.9538)"
201204314,9199,180043871,09/02/2018 10:50:14 PM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,ROCKVILLE,1  BLK  UPPER ROCK CIR,ROCKVILLE,MD,20850,MCPD,Residence - Apartment/Condo,A,1A3,439,1,,UPPER ROCK,,CIR,09/02/2018 12:00:00 PM,09/02/2018 10:10:00 PM,39.112871862,-77.184767245,1D,"(39.1129, -77.1848)"
201087321,9106,16033542,,90Z,1,Other,All Other Offenses,MENTAL ILLNESS,MONTGOMERY VILLAGE,400 BLK  QUINCE ORCHARD RD,GAITHERSBURG,MD,20878,GPD,Hotel/Motel/Etc.,P,6P2,445,400,,QUINCE ORCHARD,,RD,07/01/2016 10:00:00 PM,07/02/2016 06:00:00 AM,39.147953739,-77.218189398,6D,"(39.148, -77.2182)"
201264857,2610,190054590,11/12/2019 08:12:44 PM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,SILVER SPRING,1100 BLK  RIPLEY ST,SILVER SPRING,MD,20910,MCPD,Other/Unknown,G,3G1,094,1100,,RIPLEY,,ST,11/12/2019 12:00:00 PM,,38.992468782,-77.028911101,3D,"(38.9925, -77.0289)"
201264865,2305,190054551,,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,8700 BLK  1ST AVE,SILVER SPRING,MD,20910,MCPD,Parking Garage - Residential,G,3G1,095,8700,,1ST,,AVE,11/12/2019 09:30:00 PM,,38.997426826,-77.031830155,3D,"(38.9974, -77.0318)"
201229135,1399,190010025,03/03/2019 11:44:58 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,BETHESDA,7800 BLK  SCOTLAND DR,POTOMAC,MD,20854,MCPD,Residence -Townhouse/Duplex,E,2E3,520,7800,,SCOTLAND,,DR,03/01/2019 10:00:00 PM,,39.031455809,-77.159259139,2D,"(39.0315, -77.1593)"
201087322,9042,16033560,,90Z,1,Other,All Other Offenses,SUICIDE - ATTEMPT,GERMANTOWN,13000 BLK  CHERRY BEND TER,GERMANTOWN,MD,20874,MCPD,Residence -Townhouse/Duplex,N,5N2,594,13000,,CHERRY BEND,,TER,07/02/2016 05:47:00 PM,,39.167844888,-77.2695343,5D,"(39.1678, -77.2695)"
201266660,2610,190056616,11/23/2019 09:59:00 AM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,WHEATON,4100 BLK  HIGHVIEW DR,SILVER SPRING,MD,20906,MCPD,Residence - Single Family,L,4L1,524,4100,,HIGHVIEW,,DR,11/23/2019 09:59:00 AM,,39.049692442,-77.079865477,4D,"(39.0497, -77.0799)"
201087324,5309,16033544,,90Z,1,Crime Against Society,All Other Offenses,PUBLIC PEACE - HARASSING COMMUNICATION,BETHESDA,6500 BLK  MILLWOOD RD,BETHESDA,MD,20817,MCPD,Residence - Single Family,E,2E2,024,6500,,MILLWOOD,,RD,07/02/2016 03:48:00 PM,,38.974123721,-77.120448549,2D,"(38.9741, -77.1204)"
201262298,9062,190051245,10/25/2019 02:46:12 AM,90Z,1,Crime Against Society,All Other Offenses,FUGITIVE FROM JUSTICE (OUT OF STATE),WHEATON,12200 BLK  VEIRS MILL RD,SILVER SPRING,MD,20906,MCPD,Street - Commercial,K,4K2,525,12200,,VEIRS MILL,,RD,10/25/2019 02:46:00 AM,10/25/2019 03:20:00 AM,39.056174024,-77.082663158,4D,"(39.0562, -77.0827)"
201264931,2902,190054671,11/13/2019 09:19:10 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,WHEATON,3800 BLK  OLD BALTIMORE DR,OLNEY,MD,20832,MCPD,Parking Lot - Residential,J,4J2,399,3800,,OLD BALTIMORE,,DR,11/12/2019 10:00:00 PM,11/13/2019 06:30:00 AM,39.134750562,-77.076445247,4D,"(39.1348, -77.0764)"
201264943,2305,190054299,11/11/2019 09:26:36 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,8700 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Parking Garage - Residential,G,3G1,095,8700,,GEORGIA,,AVE,11/10/2019 07:00:00 PM,11/11/2019 07:30:00 AM,38.997545401,-77.029803146,3D,"(38.9975, -77.0298)"
201271344,5309,190061064,12/18/2019 11:01:33 PM,90Z,1,Crime Against Society,All Other Offenses,PUBLIC PEACE - HARASSING COMMUNICATION,BETHESDA,11200 BLK  SEVEN LOCKS RD,POTOMAC,MD,20854,MCPD,Residence - Apartment/Condo,E,2E3,520,11200,,SEVEN LOCKS,,RD,10/26/2019 12:00:00 AM,,39.03689059,-77.158984421,2D,"(39.0369, -77.159)"
201087325,1399,16033570,,13B,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,19300 BLK  MONTGOMERY VILLAGE AVE,MONTGOMERY VILLAGE,MD,20886,MCPD,Street - Commercial,R,6R2,546,19300,,MONTGOMERY VILLAGE,,AVE,07/02/2016 06:37:00 PM,,39.172685455,-77.203664135,6D,"(39.1727, -77.2037)"
201259573,9105,190047823,,90Z,1,Other,All Other Offenses,LOST PROPERTY,WHEATON,13100 BLK  HUTCHINSON WAY,SILVER SPRING,MD,20906,MCPD,Wooded Area,J,4J1,368,13100,,HUTCHINSON,,WAY,10/05/2019 12:30:00 PM,10/05/2019 01:00:00 PM,39.06862433,-77.03944166,4D,"(39.0686, -77.0394)"
201259536,2399,190047241,10/02/2019 12:16:09 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,22000 BLK  CABIN BRANCH AVE,BOYDS,MD,20871,MCPD,Construction Site,N,5N3,466,22000,,CABIN BRANCH,,AVE,09/26/2019 04:00:00 PM,09/27/2019 11:00:00 AM,39.216610214,-77.283102282,5D,"(39.2166, -77.2831)"
201262428,3542,190051383,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - SYNTHETIC NARCOTIC - POSSESS,WHEATON,900 BLK  UNIVERSITY BLV W,SILVER SPRING,MD,20901,MCPD,School/College,L,4L2,158,900,,UNIVERSITY,W,BLV,10/25/2019 07:30:00 PM,10/25/2019 12:00:00 AM,39.03347712,-77.023720537,4D,"(39.0335, -77.0237)"
201264966,2305,190054302,11/11/2019 09:45:15 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,500 BLK  TWINBROOK PKW,ROCKVILLE,MD,20851,MCPD,Residence - Driveway,A,1A2,294,500,,TWINBROOK,,PKW,11/10/2019 09:00:00 PM,11/11/2019 08:00:00 AM,39.078251652,-77.112409074,1D,"(39.0783, -77.1124)"
201264966,2902,190054302,11/11/2019 09:45:15 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,ROCKVILLE,500 BLK  TWINBROOK PKW,ROCKVILLE,MD,20851,MCPD,Residence - Driveway,A,1A2,294,500,,TWINBROOK,,PKW,11/10/2019 09:00:00 PM,11/11/2019 08:00:00 AM,39.078251652,-77.112409074,1D,"(39.0783, -77.1124)"
201262562,2305,190051624,10/27/2019 02:50:22 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,3500 BLK  SINGERS GLEN DR,OLNEY,MD,20832,MCPD,Residence - Driveway,J,4J2,399,3500,,SINGERS GLEN,,DR,10/27/2019 02:37:00 AM,10/27/2019 02:39:00 AM,39.141906732,-77.068778924,4D,"(39.1419, -77.0688)"
